09-09-2019,9,400,Ost i skiver,15,60.00
09-09-2019,9,401,Hj.bagt bolle/rundstykke,34,170.00
09-09-2019,9,403,Rugbrød/franskbrød,4,12.00
09-09-2019,9,405,Pålæg i skiver,15,60.00
09-09-2019,9,406,Smør - Portions,17,34.00
09-09-2019,9,407,Marmelade ass.,7,14.00
09-09-2019,9,408,Honning,3,9.00
09-09-2019,9,410,Nutella,5,25.00
09-09-2019,9,416,Leverpostej,12,60.00
09-09-2019,9,505,Diverse,1,7.00
09-09-2019,9,611,Kaffe - Egen kop,45,270.00
09-09-2019,9,621,Øko saft,3,54.00
09-09-2019,9,902,Slik stk. pris,1,15.00
09-09-2019,9,TotDiscount,TotDiscount,0,-4.70
10-09-2019,10,109,Kakaomælk 500 ml.,3,54.00
10-09-2019,10,112,Øko juice,3,24.00
10-09-2019,10,113,Kildevand,24,240.00
10-09-2019,10,202,1 stk. Frugt,2,8.00
10-09-2019,10,303,Drikkeyoughurt,1,20.00
10-09-2019,10,400,Ost i skiver,23,92.00
10-09-2019,10,401,Hj.bagt bolle/rundstykke,44,220.00
10-09-2019,10,403,Rugbrød/franskbrød,5,15.00
10-09-2019,10,405,Pålæg i skiver,19,76.00
10-09-2019,10,406,Smør - Portions,29,58.00
10-09-2019,10,407,Marmelade ass.,3,6.00
10-09-2019,10,410,Nutella,2,10.00
10-09-2019,10,416,Leverpostej,28,140.00
10-09-2019,10,611,Kaffe - Egen kop,33,198.00
10-09-2019,10,902,Slik stk. pris,1,25.00
10-09-2019,10,TotDiscount,TotDiscount,0,-3.40
10-09-2019,11,10093,Smør selv buffet 100 g.,31.14,"2,955.26"
10-09-2019,11,106,Øko mælk,2,10.00
10-09-2019,11,113,Kildevand,7,70.00
10-09-2019,11,119,Øko soda,1,16.00
10-09-2019,11,202,1 stk. Frugt,2,8.00
10-09-2019,11,401,Hj.bagt bolle/rundstykke,1,5.00
10-09-2019,11,403,Rugbrød/franskbrød,1,3.00
10-09-2019,11,406,Smør - Portions,3,6.00
10-09-2019,11,416,Leverpostej,1,5.00
10-09-2019,11,602,Sandwich,19,532.00
10-09-2019,11,605,Suppe,6,90.00
10-09-2019,11,611,Kaffe - Egen kop,7,42.00
10-09-2019,11,621,Øko saft,1,18.00
10-09-2019,11,622,Lille salat,5,110.00
10-09-2019,11,801,Hjemmebagt kage,6,60.00
10-09-2019,11,902,Slik stk. pris,1,12.00
10-09-2019,11,retur_smørselvbuffet,Smør selv buffet 100g.,-46,"-1,748.00"
10-09-2019,11,TotDiscount,TotDiscount,0,-10.53
10-09-2019,12,10093,Smør selv buffet 100 g.,73.67,"7,003.97"
10-09-2019,12,101,kande kaffe/the,1,25.00
10-09-2019,12,106,Øko mælk,1,5.00
10-09-2019,12,109,Kakaomælk 500 ml.,2,36.00
10-09-2019,12,113,Kildevand,24,240.00
10-09-2019,12,119,Øko soda,2,32.00
10-09-2019,12,202,1 stk. Frugt,2,8.00
10-09-2019,12,303,Drikkeyoughurt,1,20.00
10-09-2019,12,406,Smør - Portions,1,2.00
10-09-2019,12,408,Honning,1,3.00
10-09-2019,12,505,Diverse,1,7.00
10-09-2019,12,602,Sandwich,22,616.00
10-09-2019,12,605,Suppe,6,90.00
10-09-2019,12,611,Kaffe - Egen kop,20,120.00
10-09-2019,12,621,Øko saft,3,54.00
10-09-2019,12,622,Lille salat,10,220.00
10-09-2019,12,704,Salat i bæger,0.97,92.15
10-09-2019,12,801,Hjemmebagt kage,21,210.00
10-09-2019,12,902,Slik stk. pris,1,10.00
10-09-2019,12,retur_smørselvbuffet,Smør selv buffet 100g.,-98,"-3,724.00"
10-09-2019,12,TotDiscount,TotDiscount,0,-13.21
10-09-2019,13,112,Øko juice,2,16.00
10-09-2019,13,113,Kildevand,2,20.00
10-09-2019,13,202,1 stk. Frugt,1,4.00
10-09-2019,13,400,Ost i skiver,1,4.00
10-09-2019,13,401,Hj.bagt bolle/rundstykke,3,15.00
10-09-2019,13,408,Honning,1,3.00
10-09-2019,13,505,Diverse,1,2.00
10-09-2019,13,611,Kaffe - Egen kop,19,114.00
10-09-2019,13,704,Salat i bæger,0.64,60.80
10-09-2019,13,801,Hjemmebagt kage,10,100.00
10-09-2019,13,TotDiscount,TotDiscount,0,-1.30
10-09-2019,14,113,Kildevand,2,20.00
10-09-2019,14,401,Hj.bagt bolle/rundstykke,1,5.00
10-09-2019,14,505,Diverse,3,46.00
10-09-2019,14,611,Kaffe - Egen kop,2,12.00
10-09-2019,7,106,Øko mælk,1,5.00
10-09-2019,7,109,Kakaomælk 500 ml.,1,18.00
10-09-2019,7,113,Kildevand,4,40.00
10-09-2019,7,202,1 stk. Frugt,1,4.00
10-09-2019,7,400,Ost i skiver,3,12.00
10-09-2019,7,401,Hj.bagt bolle/rundstykke,4,20.00
10-09-2019,7,403,Rugbrød/franskbrød,1,3.00
10-09-2019,7,405,Pålæg i skiver,2,8.00
10-09-2019,7,406,Smør - Portions,2,4.00
10-09-2019,7,407,Marmelade ass.,1,2.00
10-09-2019,7,505,Diverse,1,10.00
10-09-2019,7,611,Kaffe - Egen kop,6,36.00
10-09-2019,7,TotDiscount,TotDiscount,0,-0.30
10-09-2019,8,101,kande kaffe/the,3,75.00
10-09-2019,8,106,Øko mælk,1,5.00
10-09-2019,8,109,Kakaomælk 500 ml.,2,36.00
10-09-2019,8,113,Kildevand,13,130.00
10-09-2019,8,202,1 stk. Frugt,2,8.00
10-09-2019,8,303,Drikkeyoughurt,2,40.00
10-09-2019,8,400,Ost i skiver,9,36.00
10-09-2019,8,401,Hj.bagt bolle/rundstykke,15,75.00
10-09-2019,8,405,Pålæg i skiver,9,36.00
10-09-2019,8,406,Smør - Portions,11,22.00
10-09-2019,8,407,Marmelade ass.,7,14.00
10-09-2019,8,408,Honning,1,3.00
10-09-2019,8,410,Nutella,2,10.00
10-09-2019,8,505,Diverse,2,6.00
10-09-2019,8,611,Kaffe - Egen kop,36,216.00
10-09-2019,8,621,Øko saft,1,18.00
10-09-2019,8,TotDiscount,TotDiscount,0,-1.10
10-09-2019,9,113,Kildevand,15,150.00
10-09-2019,9,202,1 stk. Frugt,2,8.00
10-09-2019,9,400,Ost i skiver,11,44.00
10-09-2019,9,401,Hj.bagt bolle/rundstykke,22,110.00
10-09-2019,9,403,Rugbrød/franskbrød,2,6.00
10-09-2019,9,405,Pålæg i skiver,8,32.00
10-09-2019,9,406,Smør - Portions,11,22.00
10-09-2019,9,407,Marmelade ass.,4,8.00
10-09-2019,9,410,Nutella,4,20.00
10-09-2019,9,416,Leverpostej,6,30.00
10-09-2019,9,611,Kaffe - Egen kop,34,204.00
10-09-2019,9,TotDiscount,TotDiscount,0,-6.50
11-09-2019,10,10098,Cultura m. müsli,2,23.00
11-09-2019,10,101,kande kaffe/the,2,50.00
11-09-2019,10,106,Øko mælk,1,5.00
11-09-2019,10,109,Kakaomælk 500 ml.,2,36.00
11-09-2019,10,112,Øko juice,2,16.00
11-09-2019,10,113,Kildevand,18,180.00
11-09-2019,10,202,1 stk. Frugt,1,4.00
11-09-2019,10,400,Ost i skiver,17,68.00
11-09-2019,10,401,Hj.bagt bolle/rundstykke,30,150.00
11-09-2019,10,403,Rugbrød/franskbrød,5,15.00
11-09-2019,10,405,Pålæg i skiver,18,72.00
11-09-2019,10,406,Smør - Portions,13,26.00
11-09-2019,10,407,Marmelade ass.,8,16.00
11-09-2019,10,410,Nutella,4,20.00
11-09-2019,10,415,Varm kakao,1,7.00
11-09-2019,10,416,Leverpostej,15,75.00
11-09-2019,10,602,Sandwich,3,84.00
11-09-2019,10,611,Kaffe - Egen kop,31,186.00
11-09-2019,10,TotDiscount,TotDiscount,0,-3.80
11-09-2019,11,10093,Smør selv buffet 100 g.,37.09,"3,524.12"
11-09-2019,11,106,Øko mælk,1,5.00
11-09-2019,11,112,Øko juice,1,8.00
11-09-2019,11,113,Kildevand,5,50.00
11-09-2019,11,119,Øko soda,1,16.00
11-09-2019,11,406,Smør - Portions,3,6.00
11-09-2019,11,602,Sandwich,15,420.00
11-09-2019,11,605,Suppe,4,60.00
11-09-2019,11,611,Kaffe - Egen kop,6,36.00
11-09-2019,11,621,Øko saft,2,36.00
11-09-2019,11,622,Lille salat,1,22.00
11-09-2019,11,626,Stk. brød,1,4.00
11-09-2019,11,704,Salat i bæger,0.71,66.69
11-09-2019,11,801,Hjemmebagt kage,4,40.00
11-09-2019,11,902,Slik stk. pris,1,5.00
11-09-2019,11,retur_smørselvbuffet,Smør selv buffet 100g.,-55,"-2,090.00"
11-09-2019,11,TotDiscount,TotDiscount,0,-5.42
11-09-2019,12,10093,Smør selv buffet 100 g.,79.34,"7,538.06"
11-09-2019,12,101,kande kaffe/the,1,25.00
11-09-2019,12,109,Kakaomælk 500 ml.,3,54.00
11-09-2019,12,112,Øko juice,1,8.00
11-09-2019,12,113,Kildevand,24,240.00
11-09-2019,12,119,Øko soda,2,32.00
11-09-2019,12,202,1 stk. Frugt,2,8.00
11-09-2019,12,401,Hj.bagt bolle/rundstykke,1,5.00
11-09-2019,12,407,Marmelade ass.,1,2.00
11-09-2019,12,505,Diverse,4,33.00
11-09-2019,12,602,Sandwich,23,644.00
11-09-2019,12,605,Suppe,6,90.00
11-09-2019,12,611,Kaffe - Egen kop,19,114.00
11-09-2019,12,621,Øko saft,4,72.00
11-09-2019,12,622,Lille salat,2,44.00
11-09-2019,12,704,Salat i bæger,0.97,91.58
11-09-2019,12,801,Hjemmebagt kage,20,200.00
11-09-2019,12,retur_smørselvbuffet,Smør selv buffet 100g.,-114,"-4,332.00"
11-09-2019,12,TotDiscount,TotDiscount,0,-13.50
11-09-2019,13,10093,Smør selv buffet 100 g.,1.79,170.05
11-09-2019,13,106,Øko mælk,1,5.00
11-09-2019,13,113,Kildevand,2,20.00
11-09-2019,13,119,Øko soda,1,16.00
11-09-2019,13,202,1 stk. Frugt,2,8.00
11-09-2019,13,408,Honning,1,3.00
11-09-2019,13,505,Diverse,1,7.00
11-09-2019,13,611,Kaffe - Egen kop,10,60.00
11-09-2019,13,622,Lille salat,1,22.00
11-09-2019,13,801,Hjemmebagt kage,21,210.00
11-09-2019,13,retur_smørselvbuffet,Smør selv buffet 100g.,-3,-114.00
11-09-2019,13,TotDiscount,TotDiscount,0,-0.80
11-09-2019,14,113,Kildevand,1,10.00
11-09-2019,14,410,Nutella,1,5.00
11-09-2019,14,505,Diverse,1,20.00
11-09-2019,14,801,Hjemmebagt kage,2,20.00
11-09-2019,7,106,Øko mælk,1,5.00
11-09-2019,7,109,Kakaomælk 500 ml.,1,18.00
11-09-2019,7,400,Ost i skiver,3,12.00
11-09-2019,7,401,Hj.bagt bolle/rundstykke,6,30.00
11-09-2019,7,403,Rugbrød/franskbrød,1,3.00
11-09-2019,7,405,Pålæg i skiver,5,20.00
11-09-2019,7,406,Smør - Portions,4,8.00
11-09-2019,7,410,Nutella,1,5.00
11-09-2019,7,611,Kaffe - Egen kop,4,24.00
11-09-2019,8,10098,Cultura m. müsli,1,11.50
11-09-2019,8,101,kande kaffe/the,1,25.00
11-09-2019,8,109,Kakaomælk 500 ml.,3,54.00
11-09-2019,8,112,Øko juice,1,8.00
11-09-2019,8,113,Kildevand,9,90.00
11-09-2019,8,303,Drikkeyoughurt,1,20.00
11-09-2019,8,400,Ost i skiver,12,48.00
11-09-2019,8,401,Hj.bagt bolle/rundstykke,21,105.00
11-09-2019,8,405,Pålæg i skiver,5,20.00
11-09-2019,8,406,Smør - Portions,8,16.00
11-09-2019,8,407,Marmelade ass.,2,4.00
11-09-2019,8,408,Honning,1,3.00
11-09-2019,8,410,Nutella,3,15.00
11-09-2019,8,416,Leverpostej,10,50.00
11-09-2019,8,505,Diverse,1,2.00
11-09-2019,8,611,Kaffe - Egen kop,42,252.00
11-09-2019,8,621,Øko saft,1,18.00
11-09-2019,8,TotDiscount,TotDiscount,0,-0.50
11-09-2019,9,113,Kildevand,17,170.00
11-09-2019,9,201,3 stk. frugt,1,10.00
11-09-2019,9,202,1 stk. Frugt,2,8.00
11-09-2019,9,400,Ost i skiver,16,64.00
11-09-2019,9,401,Hj.bagt bolle/rundstykke,27,135.00
11-09-2019,9,403,Rugbrød/franskbrød,8,24.00
11-09-2019,9,405,Pålæg i skiver,16,64.00
11-09-2019,9,406,Smør - Portions,11,22.00
11-09-2019,9,407,Marmelade ass.,5,10.00
11-09-2019,9,408,Honning,1,3.00
11-09-2019,9,410,Nutella,2,10.00
11-09-2019,9,416,Leverpostej,18,90.00
11-09-2019,9,505,Diverse,1,10.00
11-09-2019,9,611,Kaffe - Egen kop,20,120.00
11-09-2019,9,TotDiscount,TotDiscount,0,-2.60
12-09-2019,10,10093,Smør selv buffet 100 g.,0.65,62.13
12-09-2019,10,10098,Cultura m. müsli,1,11.50
12-09-2019,10,113,Kildevand,8,80.00
12-09-2019,10,303,Drikkeyoughurt,1,20.00
12-09-2019,10,400,Ost i skiver,9,36.00
12-09-2019,10,401,Hj.bagt bolle/rundstykke,14,70.00
12-09-2019,10,403,Rugbrød/franskbrød,3,9.00
12-09-2019,10,405,Pålæg i skiver,7,28.00
12-09-2019,10,406,Smør - Portions,5,10.00
12-09-2019,10,407,Marmelade ass.,4,8.00
12-09-2019,10,410,Nutella,2,10.00
12-09-2019,10,416,Leverpostej,7,35.00
12-09-2019,10,505,Diverse,1,1.50
12-09-2019,10,611,Kaffe - Egen kop,28,168.00
12-09-2019,10,621,Øko saft,1,18.00
12-09-2019,10,retur_smørselvbuffet,Smør selv buffet 100g.,-1,-38.00
12-09-2019,10,TotDiscount,TotDiscount,0,-4.08
12-09-2019,11,10093,Smør selv buffet 100 g.,35.29,"3,353.12"
12-09-2019,11,112,Øko juice,1,8.00
12-09-2019,11,113,Kildevand,11,110.00
12-09-2019,11,119,Øko soda,1,16.00
12-09-2019,11,403,Rugbrød/franskbrød,2,6.00
12-09-2019,11,602,Sandwich,21,588.00
12-09-2019,11,605,Suppe,4,60.00
12-09-2019,11,611,Kaffe - Egen kop,14,84.00
12-09-2019,11,621,Øko saft,5,90.00
12-09-2019,11,622,Lille salat,8,176.00
12-09-2019,11,704,Salat i bæger,0.77,72.20
12-09-2019,11,801,Hjemmebagt kage,5,50.00
12-09-2019,11,902,Slik stk. pris,2,17.00
12-09-2019,11,retur_smørselvbuffet,Smør selv buffet 100g.,-47,"-1,786.00"
12-09-2019,11,TotDiscount,TotDiscount,0,-10.73
12-09-2019,12,10093,Smør selv buffet 100 g.,68.91,"6,542.84"
12-09-2019,12,101,kande kaffe/the,1,25.00
12-09-2019,12,109,Kakaomælk 500 ml.,10,180.00
12-09-2019,12,112,Øko juice,1,8.00
12-09-2019,12,113,Kildevand,17,170.00
12-09-2019,12,119,Øko soda,2,32.00
12-09-2019,12,201,3 stk. frugt,1,10.00
12-09-2019,12,202,1 stk. Frugt,2,8.00
12-09-2019,12,303,Drikkeyoughurt,3,60.00
12-09-2019,12,401,Hj.bagt bolle/rundstykke,1,5.00
12-09-2019,12,505,Diverse,1,17.00
12-09-2019,12,602,Sandwich,21,588.00
12-09-2019,12,605,Suppe,1,15.00
12-09-2019,12,611,Kaffe - Egen kop,22,132.00
12-09-2019,12,621,Øko saft,3,54.00
12-09-2019,12,622,Lille salat,9,198.00
12-09-2019,12,704,Salat i bæger,0.44,41.99
12-09-2019,12,801,Hjemmebagt kage,16,160.00
12-09-2019,12,902,Slik stk. pris,3,26.00
12-09-2019,12,retur_smørselvbuffet,Smør selv buffet 100g.,-93,"-3,534.00"
12-09-2019,12,TotDiscount,TotDiscount,0,-30.43
12-09-2019,13,112,Øko juice,1,8.00
12-09-2019,13,113,Kildevand,5,50.00
12-09-2019,13,410,Nutella,1,5.00
12-09-2019,13,505,Diverse,4,90.00
12-09-2019,13,602,Sandwich,1,28.00
12-09-2019,13,611,Kaffe - Egen kop,26,156.00
12-09-2019,13,621,Øko saft,1,18.00
12-09-2019,13,622,Lille salat,1,22.00
12-09-2019,13,801,Hjemmebagt kage,3,30.00
12-09-2019,13,TotDiscount,TotDiscount,0,-0.60
12-09-2019,14,113,Kildevand,1,10.00
12-09-2019,14,505,Diverse,2,29.00
12-09-2019,14,602,Sandwich,1,28.00
12-09-2019,14,611,Kaffe - Egen kop,5,30.00
12-09-2019,7,106,Øko mælk,1,5.00
12-09-2019,7,113,Kildevand,3,30.00
12-09-2019,7,400,Ost i skiver,3,12.00
12-09-2019,7,401,Hj.bagt bolle/rundstykke,6,30.00
12-09-2019,7,403,Rugbrød/franskbrød,1,3.00
12-09-2019,7,405,Pålæg i skiver,7,28.00
12-09-2019,7,406,Smør - Portions,6,12.00
12-09-2019,7,410,Nutella,2,10.00
12-09-2019,7,611,Kaffe - Egen kop,3,18.00
12-09-2019,7,TotDiscount,TotDiscount,0,-1.80
12-09-2019,8,101,kande kaffe/the,8,200.00
12-09-2019,8,112,Øko juice,1,8.00
12-09-2019,8,113,Kildevand,20,200.00
12-09-2019,8,400,Ost i skiver,9,36.00
12-09-2019,8,401,Hj.bagt bolle/rundstykke,14,70.00
12-09-2019,8,403,Rugbrød/franskbrød,2,6.00
12-09-2019,8,405,Pålæg i skiver,5,20.00
12-09-2019,8,406,Smør - Portions,13,26.00
12-09-2019,8,407,Marmelade ass.,3,6.00
12-09-2019,8,410,Nutella,3,15.00
12-09-2019,8,416,Leverpostej,4,20.00
12-09-2019,8,505,Diverse,1,18.00
12-09-2019,8,611,Kaffe - Egen kop,28,168.00
12-09-2019,8,TotDiscount,TotDiscount,0,-2.90
12-09-2019,9,101,kande kaffe/the,2,50.00
12-09-2019,9,109,Kakaomælk 500 ml.,2,36.00
12-09-2019,9,112,Øko juice,1,8.00
12-09-2019,9,113,Kildevand,11,110.00
12-09-2019,9,303,Drikkeyoughurt,1,20.00
12-09-2019,9,400,Ost i skiver,11,44.00
12-09-2019,9,401,Hj.bagt bolle/rundstykke,25,125.00
12-09-2019,9,403,Rugbrød/franskbrød,7,21.00
12-09-2019,9,405,Pålæg i skiver,11,44.00
12-09-2019,9,406,Smør - Portions,10,20.00
12-09-2019,9,407,Marmelade ass.,6,12.00
12-09-2019,9,416,Leverpostej,27,135.00
12-09-2019,9,611,Kaffe - Egen kop,16,96.00
12-09-2019,9,TotDiscount,TotDiscount,0,-1.05
13-09-2019,10,10098,Cultura m. müsli,2,23.00
13-09-2019,10,101,kande kaffe/the,1,25.00
13-09-2019,10,106,Øko mælk,2,10.00
13-09-2019,10,109,Kakaomælk 500 ml.,7,126.00
13-09-2019,10,113,Kildevand,14,140.00
13-09-2019,10,303,Drikkeyoughurt,1,20.00
13-09-2019,10,400,Ost i skiver,15,60.00
13-09-2019,10,401,Hj.bagt bolle/rundstykke,33,165.00
13-09-2019,10,403,Rugbrød/franskbrød,6,18.00
13-09-2019,10,405,Pålæg i skiver,12,48.00
13-09-2019,10,406,Smør - Portions,21,42.00
13-09-2019,10,407,Marmelade ass.,4,8.00
13-09-2019,10,408,Honning,3,9.00
13-09-2019,10,410,Nutella,6,30.00
13-09-2019,10,416,Leverpostej,21,105.00
13-09-2019,10,505,Diverse,1,4.00
13-09-2019,10,611,Kaffe - Egen kop,36,216.00
13-09-2019,10,704,Salat i bæger,0.4,38.38
13-09-2019,10,902,Slik stk. pris,1,15.00
13-09-2019,10,TotDiscount,TotDiscount,0,-2.80
13-09-2019,11,10093,Smør selv buffet 100 g.,60.61,"5,756.81"
13-09-2019,11,109,Kakaomælk 500 ml.,2,36.00
13-09-2019,11,113,Kildevand,24,240.00
13-09-2019,11,119,Øko soda,1,16.00
13-09-2019,11,406,Smør - Portions,2,4.00
13-09-2019,11,408,Honning,1,3.00
13-09-2019,11,602,Sandwich,20,560.00
13-09-2019,11,605,Suppe,8,120.00
13-09-2019,11,611,Kaffe - Egen kop,18,108.00
13-09-2019,11,621,Øko saft,6,108.00
13-09-2019,11,622,Lille salat,5,110.00
13-09-2019,11,704,Salat i bæger,1.27,120.46
13-09-2019,11,801,Hjemmebagt kage,4,40.00
13-09-2019,11,803,Trøffelkugler,1,10.00
13-09-2019,11,902,Slik stk. pris,3,27.00
13-09-2019,11,retur_smørselvbuffet,Smør selv buffet 100g.,-87,"-3,306.00"
13-09-2019,11,TotDiscount,TotDiscount,0,-19.46
13-09-2019,12,10093,Smør selv buffet 100 g.,36.55,"3,471.49"
13-09-2019,12,10098,Cultura m. müsli,1,11.50
13-09-2019,12,101,kande kaffe/the,1,25.00
13-09-2019,12,112,Øko juice,1,8.00
13-09-2019,12,113,Kildevand,13,130.00
13-09-2019,12,202,1 stk. Frugt,3,12.00
13-09-2019,12,303,Drikkeyoughurt,1,20.00
13-09-2019,12,401,Hj.bagt bolle/rundstykke,3,15.00
13-09-2019,12,410,Nutella,1,5.00
13-09-2019,12,505,Diverse,4,60.00
13-09-2019,12,602,Sandwich,14,392.00
13-09-2019,12,605,Suppe,3,45.00
13-09-2019,12,611,Kaffe - Egen kop,29,174.00
13-09-2019,12,621,Øko saft,5,90.00
13-09-2019,12,622,Lille salat,4,88.00
13-09-2019,12,704,Salat i bæger,0.87,82.27
13-09-2019,12,801,Hjemmebagt kage,12,120.00
13-09-2019,12,803,Trøffelkugler,10,100.00
13-09-2019,12,retur_smørselvbuffet,Smør selv buffet 100g.,-54,"-2,052.00"
13-09-2019,12,TotDiscount,TotDiscount,0,-16.06
13-09-2019,13,10093,Smør selv buffet 100 g.,0.66,62.32
13-09-2019,13,505,Diverse,4,78.00
13-09-2019,13,605,Suppe,2,30.00
13-09-2019,13,611,Kaffe - Egen kop,5,30.00
13-09-2019,13,704,Salat i bæger,0.53,50.35
13-09-2019,13,801,Hjemmebagt kage,4,40.00
13-09-2019,13,902,Slik stk. pris,1,3.00
13-09-2019,13,retur_smørselvbuffet,Smør selv buffet 100g.,-1,-38.00
13-09-2019,7,106,Øko mælk,1,5.00
13-09-2019,7,109,Kakaomælk 500 ml.,1,18.00
13-09-2019,7,112,Øko juice,1,8.00
13-09-2019,7,113,Kildevand,3,30.00
13-09-2019,7,400,Ost i skiver,2,8.00
13-09-2019,7,401,Hj.bagt bolle/rundstykke,1,5.00
13-09-2019,7,403,Rugbrød/franskbrød,2,6.00
13-09-2019,7,405,Pålæg i skiver,1,4.00
13-09-2019,7,406,Smør - Portions,1,2.00
13-09-2019,7,410,Nutella,1,5.00
13-09-2019,7,611,Kaffe - Egen kop,7,42.00
13-09-2019,7,TotDiscount,TotDiscount,0,-0.60
13-09-2019,8,10098,Cultura m. müsli,1,11.50
13-09-2019,8,101,kande kaffe/the,7,175.00
13-09-2019,8,106,Øko mælk,1,5.00
13-09-2019,8,109,Kakaomælk 500 ml.,1,18.00
13-09-2019,8,112,Øko juice,1,8.00
13-09-2019,8,113,Kildevand,11,110.00
13-09-2019,8,400,Ost i skiver,15,60.00
13-09-2019,8,401,Hj.bagt bolle/rundstykke,20,100.00
13-09-2019,8,403,Rugbrød/franskbrød,3,9.00
13-09-2019,8,405,Pålæg i skiver,8,32.00
13-09-2019,8,406,Smør - Portions,12,24.00
13-09-2019,8,407,Marmelade ass.,2,4.00
13-09-2019,8,410,Nutella,4,20.00
13-09-2019,8,416,Leverpostej,4,20.00
13-09-2019,8,611,Kaffe - Egen kop,27,162.00
13-09-2019,8,TotDiscount,TotDiscount,0,-4.58
13-09-2019,9,101,kande kaffe/the,5,125.00
13-09-2019,9,109,Kakaomælk 500 ml.,3,54.00
13-09-2019,9,112,Øko juice,1,8.00
13-09-2019,9,113,Kildevand,11,110.00
13-09-2019,9,303,Drikkeyoughurt,1,20.00
13-09-2019,9,400,Ost i skiver,18,72.00
13-09-2019,9,401,Hj.bagt bolle/rundstykke,30,150.00
13-09-2019,9,403,Rugbrød/franskbrød,10,30.00
13-09-2019,9,405,Pålæg i skiver,15,60.00
13-09-2019,9,406,Smør - Portions,22,44.00
13-09-2019,9,407,Marmelade ass.,10,20.00
13-09-2019,9,408,Honning,1,3.00
13-09-2019,9,410,Nutella,6,30.00
13-09-2019,9,416,Leverpostej,13,65.00
13-09-2019,9,611,Kaffe - Egen kop,28,168.00
13-09-2019,9,TotDiscount,TotDiscount,0,-9.70
16-09-2019,10,10093,Smør selv buffet 100 g.,0.57,54.15
16-09-2019,10,10098,Cultura m. müsli,1,11.50
16-09-2019,10,101,kande kaffe/the,2,50.00
16-09-2019,10,106,Øko mælk,1,5.00
16-09-2019,10,109,Kakaomælk 500 ml.,8,144.00
16-09-2019,10,113,Kildevand,16,160.00
16-09-2019,10,202,1 stk. Frugt,3,12.00
16-09-2019,10,400,Ost i skiver,13,52.00
16-09-2019,10,401,Hj.bagt bolle/rundstykke,27,135.00
16-09-2019,10,403,Rugbrød/franskbrød,9,27.00
16-09-2019,10,405,Pålæg i skiver,10,40.00
16-09-2019,10,406,Smør - Portions,18,36.00
16-09-2019,10,407,Marmelade ass.,5,10.00
16-09-2019,10,408,Honning,1,3.00
16-09-2019,10,410,Nutella,4,20.00
16-09-2019,10,415,Varm kakao,1,7.00
16-09-2019,10,416,Leverpostej,17,85.00
16-09-2019,10,602,Sandwich,2,56.00
16-09-2019,10,611,Kaffe - Egen kop,32,192.00
16-09-2019,10,704,Salat i bæger,1.25,118.56
16-09-2019,10,902,Slik stk. pris,1,17.00
16-09-2019,10,retur_smørselvbuffet,Smør selv buffet 100g.,-1,-38.00
16-09-2019,10,TotDiscount,TotDiscount,0,-2.60
16-09-2019,11,10093,Smør selv buffet 100 g.,42.54,"4,038.83"
16-09-2019,11,109,Kakaomælk 500 ml.,1,18.00
16-09-2019,11,113,Kildevand,10,100.00
16-09-2019,11,202,1 stk. Frugt,1,4.00
16-09-2019,11,303,Drikkeyoughurt,1,20.00
16-09-2019,11,401,Hj.bagt bolle/rundstykke,2,10.00
16-09-2019,11,406,Smør - Portions,1,2.00
16-09-2019,11,602,Sandwich,22,616.00
16-09-2019,11,605,Suppe,3,45.00
16-09-2019,11,611,Kaffe - Egen kop,13,78.00
16-09-2019,11,621,Øko saft,3,54.00
16-09-2019,11,622,Lille salat,4,88.00
16-09-2019,11,704,Salat i bæger,2.89,275.31
16-09-2019,11,801,Hjemmebagt kage,6,60.00
16-09-2019,11,retur_smørselvbuffet,Smør selv buffet 100g.,-55,"-2,090.00"
16-09-2019,11,TotDiscount,TotDiscount,0,-20.86
16-09-2019,12,10093,Smør selv buffet 100 g.,60.51,"5,749.40"
16-09-2019,12,10098,Cultura m. müsli,1,11.50
16-09-2019,12,109,Kakaomælk 500 ml.,3,54.00
16-09-2019,12,112,Øko juice,5,40.00
16-09-2019,12,113,Kildevand,21,210.00
16-09-2019,12,119,Øko soda,3,48.00
16-09-2019,12,202,1 stk. Frugt,1,4.00
16-09-2019,12,303,Drikkeyoughurt,1,20.00
16-09-2019,12,401,Hj.bagt bolle/rundstykke,2,10.00
16-09-2019,12,406,Smør - Portions,3,6.00
16-09-2019,12,505,Diverse,4,20.00
16-09-2019,12,602,Sandwich,13,364.00
16-09-2019,12,605,Suppe,5,75.00
16-09-2019,12,611,Kaffe - Egen kop,21,126.00
16-09-2019,12,622,Lille salat,6,132.00
16-09-2019,12,704,Salat i bæger,1.83,173.28
16-09-2019,12,801,Hjemmebagt kage,19,190.00
16-09-2019,12,902,Slik stk. pris,2,26.00
16-09-2019,12,retur_smørselvbuffet,Smør selv buffet 100g.,-82,"-3,116.00"
16-09-2019,12,TotDiscount,TotDiscount,0,-22.85
16-09-2019,13,10093,Smør selv buffet 100 g.,0.51,48.07
16-09-2019,13,113,Kildevand,3,30.00
16-09-2019,13,403,Rugbrød/franskbrød,1,3.00
16-09-2019,13,408,Honning,1,3.00
16-09-2019,13,505,Diverse,2,28.00
16-09-2019,13,602,Sandwich,1,28.00
16-09-2019,13,611,Kaffe - Egen kop,18,108.00
16-09-2019,13,801,Hjemmebagt kage,4,40.00
